 Varaibles = "X""U"
  -2.0000000000000000        0.0000000000000000     
  -1.8750000000000000        1.9176029286545668E-006
  -1.7500000000000000       -1.5171560176314314E-005
  -1.6250000000000000        1.0435361331743645E-004
  -1.5000000000000000       -6.0069033099148864E-004
  -1.3750000000000000        2.7792305905013485E-003
  -1.2500000000000000       -9.6559449214031791E-003
  -1.1250000000000000        2.1867271460121261E-002
  -1.0000000000000000       -1.9279344838053367E-002
 -0.87500000000000000       -3.1795349055286526E-002
 -0.75000000000000000        2.8397332210733175E-002
 -0.62500000000000000       0.13227525845991725     
 -0.50000000000000000       0.25361742659683167     
 -0.37500000000000000       0.37087462982633074     
 -0.25000000000000000       0.52058660282567715     
 -0.12500000000000000       0.58251831747913285     
   0.0000000000000000       0.78980962472609306     
   0.0000000000000000       0.93983504046653410     
   0.0000000000000000       0.94450086361347163     
   0.0000000000000000       0.86138642841451896     
   0.0000000000000000       0.74581722344571921     
   0.0000000000000000       0.62616305356950486     
   0.0000000000000000       0.48904464180556073     
   0.0000000000000000       0.39561147502478045     
   0.0000000000000000       0.22946962276075103     
   0.0000000000000000        9.1958382577605829E-002
   0.0000000000000000        2.7116975075093259E-002
   0.0000000000000000        6.2339594518596988E-003
   0.0000000000000000        1.1660404602903407E-003
   0.0000000000000000        1.8308378104004089E-004
   0.0000000000000000        2.4726245659182463E-005
   0.0000000000000000        2.6632305979351833E-006
   0.0000000000000000        2.6632305979351833E-006
